* Input *
0.667,0.22356985886298,1
0.333,0.0482583633629039,1
0.333,0.0304689320456905,1
0.667,0.18019311504915,1
1,0.722904932381488,1
1,0.754775113625932,1
0.667,0.0230727527642504,1
0.333,0.0318074153228875,1
0.667,0.127454049461115,1
0.333,0.0625352567949994,1
0.333,0.0517191193627376,1
0.667,0.159885985703492,1
1,0.787280015252119,1
0.667,0.117393456809593,1
0.333,0.0535471768280771,1
0.667,0.0746122046765319,0
0.333,0.0500518995713872,1
0.667,0.0632154824698704,1
0.667,0.147532083193091,1
0.667,0.162701821859331,1
0.333,0.0533455413050761,1
0.667,0.0816113895041257,1
0.667,0.129335457959778,1
0,0.00225800402800302,1
0.667,0.220517081353265,1
0.333,0.050783122557523,1
0.667,0.215782961719849,1
0.333,0.0279943855883168,1
0.333,0.0665271694060069,1
0.333,0.06343359404728,1
0.333,0.0589183705652934,1
0.333,0.0291053423998707,0
0.667,0.223794247032545,1
1,0.915613572189048,1
0.333,0.0619562411686387,1
0.667,0.195948145933906,1
0.333,0,1
1,0.818599425534903,1
1,0.694842288853478,1
0.667,0.246450390992463,1
0.333,0.0410457744020173,1
0.667,0.195325194162455,1
0.667,0.179408541029691,1
0.667,0.18391905706756,1
0.333,0.0628992991400284,1
0.667,0.237417590306431,1
0.667,0.246531986690486,1
0.333,0.0299134536399135,1
0.333,0.0299134536399135,1
0.667,0.00222740564124411,1
0.333,0.049041368234324,1
0.667,0.049041368234324,1
0.667,0.190254492274692,1
0.333,0.0108443820969624,1
1,0.775487083165631,1
1,0.18634103706563,1
0.333,0.0299134536399135,1
0.667,0.164302352859027,1
0.333,0.000956395729720527,1
0.667,0.22821061418808,1
0.333,0.145613799715513,1
0.667,0.148042840879759,1
0.333,0.011062493674372,1
0.667,0.199349274308261,1
0.667,0.183332980275025,1
0.667,0.253041597329938,1
0.667,0.228172954635146,1
0.667,0.0842993400947922,0
0.667,0.181122050688189,0
0.333,0.00221563703095223,1
0.333,0.056945166906354,1
0.667,0.142380570181323,1
0.333,0.0402478626242275,1
0.667,0.233879161478671,1
0.667,0.190235662498225,1
0.667,0.143376979186036,1
0.333,0.0325151010884395,0
0.667,0.235137618205883,1
0.333,0.0424250555282262,1
0.667,0.193107203409445,1
0.667,0.135502994326745,1
0.667,0.277205692555256,1
0.667,0.166794159944829,1
0.667,0.127747480144393,1
0.333,0.0299134536399135,1
0.333,0.0299134536399135,1
0.333,0.157181559058417,1
0.667,0.219858039176919,1
0.667,0.243635339410644,1
0.667,0.26092813537354,1
0.333,0.0555792235384759,1
0.333,0.0528810734855564,1
0.667,0.201523328916182,0
0.667,0.190653055876577,1
0.333,0.00158327037126827,1
0.667,0.127629009467455,1
0.333,0.726395502194061,1
1,1,1
0.333,0.0523922838714334,1
0.333,0.0496188147126459,1
0.333,0.0342827463542807,1
0.333,0.0616651642074194,1
0.667,0.208291064408035,1
0.667,0.0862490065331479,0
0.667,0.283366952330067,1
1,0.843771698375226,1
0.333,0.0545074954278949,1
0.333,0.0496188147126459,1
0.667,0.17520400885941,1
0.667,0.208799468372644,1
0.667,0.10250302649428,1
0.333,0.0431962917893544,0
0.667,0.486577899962105,1
0.333,0.0615506164005784,1
0.667,0.212188043562688,1
0.333,0.0389996053592682,1
0.333,0.051032617095711,1
0.333,0.0619075975794322,1
0.333,0.171609875276268,1
0.667,0.0656013720630452,1
0.333,0.0354972669364032,1
0.667,0.235775476883703,1
0.333,0.0526762996664776,1
0.667,0.181122050688189,0
0.667,0.151998663085871,1
0.333,0.0308243440765054,1
0.667,0.218380686298278,1
0.667,0.243229714642583,1
0.667,0.243086922171042,1
0.667,0.201616693224497,1
0.667,0.204569829833741,1
0.667,0.130139646329724,1
0.667,0.0496588279876383,1
0.667,0.212393601955786,1
0.333,0.0133032370739469,0
_
