* Input *
0.890196078431372,0.682352941176471,0.541176470588235
0.815686274509804,0.619607843137255,0.513725490196078
0.870588235294118,0.67843137254902,0.552941176470588
0.972549019607843,0.717647058823529,0.592156862745098
0.83921568627451,0.568627450980392,0.454901960784314
0.803921568627451,0.509803921568627,0.4
1,0.725490196078431,0.607843137254902
0.792156862745098,0.501960784313725,0.43921568627451
1,0.72156862745098,0.615686274509804
0.996078431372549,0.674509803921569,0.517647058823529
0.650980392156863,0.474509803921569,0.423529411764706
0.949019607843137,0.647058823529412,0.549019607843137
0.764705882352941,0.568627450980392,0.494117647058824
0.980392156862745,0.67843137254902,0.56078431372549
0.83921568627451,0.6,0.525490196078431
0.792156862745098,0.568627450980392,0.501960784313725
0.8,0.592156862745098,0.529411764705882
0.83921568627451,0.615686274509804,0.537254901960784
0.992156862745098,0.737254901960784,0.631372549019608
0.811764705882353,0.607843137254902,0.486274509803922
0.780392156862745,0.607843137254902,0.486274509803922
0.92156862745098,0.701960784313725,0.584313725490196
0.811764705882353,0.584313725490196,0.498039215686275
0.847058823529412,0.564705882352941,0.47843137254902
0.772549019607843,0.576470588235294,0.486274509803922
0.952941176470588,0.67843137254902,0.572549019607843
0.772549019607843,0.552941176470588,0.462745098039216
0.976470588235294,0.674509803921569,0.564705882352941
0.686274509803922,0.462745098039216,0.388235294117647
1,0.749019607843137,0.611764705882353
0.866666666666667,0.619607843137255,0.498039215686275
0.737254901960784,0.552941176470588,0.450980392156863
0.847058823529412,0.682352941176471,0.607843137254902
0.733333333333333,0.56078431372549,0.450980392156863
0.913725490196078,0.686274509803922,0.580392156862745
0.772549019607843,0.533333333333333,0.443137254901961
0.8,0.623529411764706,0.501960784313725
0.929411764705882,0.627450980392157,0.525490196078431
0.611764705882353,0.443137254901961,0.376470588235294
0.827450980392157,0.607843137254902,0.525490196078431
0.937254901960784,0.658823529411765,0.572549019607843
0.913725490196078,0.615686274509804,0.525490196078431
0.796078431372549,0.572549019607843,0.509803921568627
1,0.772549019607843,0.670588235294118
0.815686274509804,0.552941176470588,0.447058823529412
0.788235294117647,0.545098039215686,0.47843137254902
0.92156862745098,0.623529411764706,0.52156862745098
0.952941176470588,0.682352941176471,0.568627450980392
0.8,0.533333333333333,0.450980392156863
0.952941176470588,0.619607843137255,0.498039215686275
0.792156862745098,0.533333333333333,0.423529411764706
0.992156862745098,0.670588235294118,0.584313725490196
0.988235294117647,0.674509803921569,0.568627450980392
0.996078431372549,0.654901960784314,0.537254901960784
0.8,0.564705882352941,0.462745098039216
0.654901960784314,0.509803921568627,0.415686274509804
0.945098039215686,0.643137254901961,0.52156862745098
0.925490196078431,0.717647058823529,0.56078431372549
0.737254901960784,0.494117647058824,0.407843137254902
0.988235294117647,0.694117647058824,0.564705882352941
0.823529411764706,0.568627450980392,0.486274509803922
0.933333333333333,0.725490196078431,0.580392156862745
0.941176470588235,0.737254901960784,0.580392156862745
0.929411764705882,0.713725490196078,0.56078431372549
0.968627450980392,0.784313725490196,0.643137254901961
1,0.745098039215686,0.592156862745098
0.768627450980392,0.564705882352941,0.47843137254902
0.811764705882353,0.623529411764706,0.545098039215686
0.52156862745098,0.47843137254902,0.486274509803922
0.529411764705882,0.494117647058824,0.498039215686275
0.501960784313725,0.482352941176471,0.482352941176471
0.486274509803922,0.458823529411765,0.447058823529412
0.505882352941176,0.466666666666667,0.458823529411765
0.466666666666667,0.427450980392157,0.431372549019608
0.454901960784314,0.431372549019608,0.431372549019608
0.482352941176471,0.490196078431373,0.486274509803922
0.447058823529412,0.447058823529412,0.47843137254902
