0	30.84000051021576
1	33.15000236034393
2	30.619999766349792
3	28.24999988079071
4	15.73999971151352
5	15.729999542236328
6	15.810000896453857
7	15.42000025510788
8	13.330000638961792
9	11.229999363422394
10	10.109999775886536
11	9.49999988079071
12	9.029999375343323
13	8.60999971628189
14	8.229999244213104
15	7.909999787807465
16	7.63000026345253
17	7.3899999260902405
18	7.190000265836716
19	6.989999860525131
20	6.800000369548798
21	6.619999557733536
22	6.369999796152115
23	6.09000027179718
24	6.130000203847885
25	6.17000013589859
26	6.190000101923943
27	6.190000101923943
28	6.179999932646751
29	6.159999966621399
30	6.1400000005960464
31	6.110000237822533
32	6.070000305771828
33	6.030000373721123
34	5.999999865889549
35	5.959999933838844
36	5.920000001788139
37	5.889999866485596
38	5.860000103712082
39	5.840000137686729
40	5.820000171661377
41	5.8000002056360245
42	5.780000239610672
43	5.7600002735853195
44	5.739999935030937
45	5.730000138282776
46	5.710000172257423
47	5.699999630451202
48	5.690000206232071
49	5.67999966442585
50	5.6700002402067184
51	5.659999698400497
52	5.650000274181366
53	5.639999732375145
54	5.629999935626984
55	5.6199997663497925
56	5.6199997663497925
57	5.609999969601631
58	5.609999969601631
59	5.609999969601631
60	5.59999980032444
61	5.59999980032444
62	5.59999980032444
63	5.590000003576279
64	5.590000003576279
65	5.590000003576279
66	5.590000003576279
67	5.5799998342990875
68	5.5799998342990875
69	5.5799998342990875
70	5.5799998342990875
71	5.5799998342990875
72	5.570000037550926
73	5.570000037550926
74	5.570000037550926
75	5.570000037550926
76	5.570000037550926
77	5.570000037550926
78	5.570000037550926
79	5.570000037550926
80	5.559999868273735
81	5.559999868273735
82	5.559999868273735
83	5.559999868273735
84	5.559999868273735
85	5.559999868273735
86	5.559999868273735
87	5.559999868273735
88	5.559999868273735
89	5.559999868273735
90	5.559999868273735
91	5.559999868273735
92	5.559999868273735
93	5.559999868273735
94	5.559999868273735
95	5.559999868273735
96	5.559999868273735
97	5.559999868273735
98	5.559999868273735
99	5.559999868273735
100	5.559999868273735
101	5.559999868273735
102	5.559999868273735
103	5.559999868273735
104	5.559999868273735
105	5.559999868273735
106	5.559999868273735
107	5.559999868273735
108	5.559999868273735
109	5.559999868273735
110	5.559999868273735
111	5.559999868273735
112	5.559999868273735
113	5.559999868273735
114	5.559999868273735
115	5.559999868273735
116	5.559999868273735
117	5.559999868273735
118	5.559999868273735
119	5.559999868273735
120	5.559999868273735
121	5.559999868273735
122	5.559999868273735
123	5.559999868273735
124	5.559999868273735
125	5.559999868273735
126	5.559999868273735
127	5.559999868273735
128	5.559999868273735
129	5.570000037550926
130	5.570000037550926
131	5.570000037550926
132	5.570000037550926
133	5.570000037550926
134	5.570000037550926
135	5.570000037550926
136	5.570000037550926
137	5.570000037550926
138	5.570000037550926
139	5.570000037550926
140	5.570000037550926
141	5.570000037550926
142	5.570000037550926
143	5.570000037550926
144	5.570000037550926
145	5.570000037550926
146	5.570000037550926
147	5.570000037550926
148	5.570000037550926
149	5.570000037550926
150	5.570000037550926
151	5.570000037550926
152	5.570000037550926
153	5.570000037550926
154	5.570000037550926
155	5.570000037550926
156	5.570000037550926
157	5.570000037550926
158	5.570000037550926
159	5.570000037550926
160	5.570000037550926
161	5.570000037550926
162	5.570000037550926
163	5.570000037550926
164	5.570000037550926
165	5.570000037550926
166	5.570000037550926
167	5.570000037550926
168	5.570000037550926
169	5.570000037550926
170	5.570000037550926
171	5.570000037550926
172	5.570000037550926
173	5.570000037550926
174	5.570000037550926
175	5.570000037550926
176	5.570000037550926
177	5.570000037550926
178	5.570000037550926
179	5.570000037550926
180	5.570000037550926
181	5.570000037550926
182	5.570000037550926
183	5.570000037550926
184	5.570000037550926
185	5.570000037550926
186	5.570000037550926
187	5.570000037550926
188	5.570000037550926
189	5.570000037550926
190	5.570000037550926
191	5.570000037550926
192	5.570000037550926
193	5.570000037550926
194	5.570000037550926
195	5.570000037550926
196	5.570000037550926
197	5.570000037550926
198	5.570000037550926
199	5.570000037550926
